EntrezGene ID,HGNC symbol
9754,STARD8
146923,RUNDC1
1149,CIDEA
389813,C9orf172
162605,KRT28
730249,IRG1
6602,SMARCD1
11340,EXOSC8
22887,FOXJ3
101928476,
84102,SLC41A2
4238,MFAP3
219874,OR6T1
7512,XPNPEP2
114987,WDR31
400087,
113829,SLC35A4
89839,ARHGAP11B
100288637,ARHGAP11B
55844,PPP2R2D
3134,HLA-F
441161,OOEP
344752,AADACL2
219873,OR10S1
252952,TTTY19
252950,TTTY18
51112,TRAPPC12
101927431,
151234,SULT1C2P1
22894,DIS3
55530,SVOP
54345,SOX18
6941,TCF19
55510,DDX43
56670,SUCNR1
102724094,
100505782,
23269,MGA
116211,TM4SF19
13,AADAC
8688,KRT37
84657,LINC00852
29851,ICOS
401993,OR2T5
165545,DQX1
338005,LINC00221
85021,REPS1
6919,TCEA2
202151,RANBP3L
10467,ZNHIT1
54221,SNTG2
1102,RCBTB2
5827,PXMP2
348378,FAM159A
2793,GNGT2
4485,MST1
284293,HMSD
57647,DHX37
8755,ADAM6
101927591,DPP10-AS3
100507175,
124359,CDYL2
389023,DPP10-AS1
7922,SLC39A7
4790,NFKB1
10071,MUC12
5836,PYGL
201651,AADACP1
51283,BFAR
100506172,LINC01568
8028,MLLT10
58524,DMRT3
151531,UPP2
338596,ST8SIA6
29081,METTL5
6242,RTKN
23677,SH3BP4
10488,CREB3
3359,HTR3A
55568,GALNT10
144406,WDR66
6293,VPS52
100507470,GRID1-AS1
5798,PTPRN
23174,ZCCHC14
27166,PRELID1
101928773,LINC01449
25984,KRT23
83544,DNAL1
102724009,
286144,TRIQK
127262,TPRG1L
9211,LGI1
10749,KIF1C
23080,AVL9
54892,NCAPG2
2074,ERCC6
2894,GRID1
8853,ASAP2
6723,SRM
127343,DMBX1
85027,SMIM3
7253,TSHR
101929007,
9854,C2CD2L
81697,OR2B2
101927007,LINC01365
51203,NUSAP1
170959,ZNF431
4066,LYL1
157983,C9orf66
11094,CACFD1
283767,GOLGA6L1
102723623,GOLGA6L1
102467074,LINC01377
3355,HTR1F
10775,POP4
7936,NELFE
1543,CYP1A1
102546175,LINC01338
54800,KLHL24
104502416,FOXP1-AS1
1380,CR2
1907,EDN2
222967,RSPH10B2
728194,RSPH10B2
79983,POF1B
259230,SGMS1
158293,FAM120AOS
85451,UNK
8369,HIST1H4G
337971,KRTAP19-4
101929574,
54905,CYP2W1
64682,ANAPC1
23019,CNOT1
100141515,C17orf99
3036,HAS1
84940,CORO6
247,ALOX15B
81555,YIPF5
2770,GNAI1
255758,TCTEX1D2
64170,CARD9
55770,EXOC2
81602,CDADC1
51520,LARS
23,ABCF1
9068,ANGPTL1
101929058,
5333,PLCD1
6606,SMN2
6607,SMN2
390264,OR10G4
54596,L1TD1
85235,HIST1H2AH
6421,SFPQ
219870,OR10G9
4149,MAX
400916,CHCHD10
200576,PIKFYVE
51327,AHSP
7923,HSD17B8
5715,PSMD9
147199,SCGB1C1
641365,LINC00616
102060414,C4B-AS1
9540,TP53I3
780,DDR1
6468,FBXW4
23141,ANKLE2
54360,CYTL1
100128098,ST8SIA6-AS1
11231,SEC63
101927132,
84681,HINT2
2941,GSTA4
414764,HCG23
6830,SUPT6H
55643,BTBD2
23657,SLC7A11
57835,SLC4A5
5108,PCM1
124808,CCDC43
7879,RAB7A
3613,IMPA2
345062,PRSS48
149775,GNAS-AS1
100507534,
284729,ESPNP
9097,USP14
3802,KIR2DS5
3810,KIR2DS5
102725023,KIR2DS5
7321,UBE2D1
84673,TTTY8B
100101118,TTTY8B
100507171,BOLA3-AS1
26057,ANKRD17
60558,GUF1
654790,PCP4L1
51150,SDF4
26148,C10orf12
135927,C7orf34
84967,LSM10
81619,TSPAN14
9139,CBFA2T2
54825,CDHR2
100532736,MINOS1-NBL1
154215,NKAIN2
7107,GPR137B
2597,GAPDH
6334,SCN8A
22916,NCBP2
51412,ACTL6B
401250,MCCD1
4359,MPZ
513,ATP5D
10826,FAXDC2
101927838,
4779,NFE2L1
130,ADH6
23212,RRS1
101928567,
8277,TKTL1
255313,CT47A2
728036,CT47A2
728042,CT47A2
728049,CT47A2
728072,CT47A2
728075,CT47A2
728082,CT47A2
728090,CT47A2
100507170,CT47A2
4809,NHP2L1
650655,ABCA17P
7561,ZNF14
9293,GPR52
84868,HAVCR2
102724601,
339512,C1orf110
84300,UQCC2
101928036,
1468,SLC25A10
441191,RNF216P1
3108,HLA-DMA
116093,DIRC1
79016,DDA1
6396,SEC13
65244,SPATS2
3743,KCNA7
125150,ZSWIM7
23328,SASH1
113251,LARP4
9100,USP10
56648,EIF5A2
5770,PTPN1
3899,AFF3
4111,MAGEA12
259197,NCR3
10307,APBB3
55039,TRMT12
64131,XYLT1
400558,
149773,APCDD1L-AS1
101926944,
10867,TSPAN9
51691,LSM8
4277,MICB
6866,TAC3
80097,MZT2B
100130935,CSAG4
5026,P2RX5
80329,ULBP1
101927285,
8535,CBX4
125488,TTC39C
1013,CDH15
9262,STK17B
6880,TAF9
102157402,TAF9
554282,FAM72D
728833,FAM72D
5265,SERPINA1
57143,ADCK1
215,ABCD1
55320,MIS18BP1
257044,C1orf101
101927612,RNF139-AS1
6484,ST3GAL4
9987,HNRNPDL
219731,PROSER2-AS1
254427,PROSER2
80328,ULBP2
101928035,
3710,ITPR3
11023,VAX1
4688,NCF2
101929767,
100506068,DACT3-AS1
84939,MUM1
124,ADH1A
57616,TSHZ3
3133,HLA-E
80863,PRRT1
100507547,PRRT1
55437,STRADB
6202,RPS8
102724737,RPS8
101929310,KCNMA1-AS2
1837,DTNA
10522,DEAF1
3993,LLGL2
9049,AIP
101929328,KCNMA1-AS1
509,ATP5C1
83463,MXD3
7531,YWHAE
5917,RARS
57719,ANO8
57026,PDXP
100996590,LINC01505
196996,GRAMD2
3113,HLA-DPA1
4820,NKTR
282996,RBM20
221830,TWISTNB
23431,AP4E1
94160,ABCC12
9374,PPT2
28990,ASTE1
399664,MEX3D
23616,SH3BP1
642131,IGHV4-4
102724971,IGHV4-4
137872,ADHFE1
284371,ZNF841
4085,MAD2L1
121551,BTBD11
6189,RPS3A
55871,CBWD5
220869,CBWD5
445571,CBWD5
644019,CBWD5
101060578,CBWD5
10797,MTHFD2
101928424,
146512,
90120,C9orf69
168090,C6orf118
140836,BANF2
3237,HOXD11
103752587,FOXC2-AS1
579,NKX3-2
9910,RABGAP1L
2303,FOXC2
3656,IRAK2
2300,FOXL1
7137,TNNI3
6793,STK10
5881,RAC3
2972,BRF1
55336,FBXL8
11130,ZWINT
401152,C4orf3
8968,HIST1H3F
51480,VCX2
134829,CLVS2
55200,PLEKHG6
5378,PMS1
402415,XKRX
54805,CNNM2
7252,TSHB
5910,RAP1GDS1
100271846,ERVV-2
7639,ZNF85
104355140,LINC00375
7094,TLN1
93650,ACPT
388650,FAM69A
283078,MKX
388692,
55062,WIPI1
4707,NDUFB1
84978,FRMD5
192111,PGAM5
26053,AUTS2
2968,GTF2H4
55230,USP40
100874137,LINC00351
10000,AKT3
9166,EBAG9
5346,PLIN1
6124,RPL4
80222,TARS2
283440,
4880,NPPC
400891,LRRC74B
64924,SLC30A5
284565,NBPF15
29916,SNX11
79612,NAA16
6757,SSX2
727837,SSX2
55105,GPATCH2
440957,SMIM4
871,SERPINH1
6782,HSPA13
11061,LECT1
6240,RRM1
55095,SAMD4B
6938,TCF12
10262,SF3B4
503637,
642477,
57570,TRMT5
1128,CHRM1
128338,DRAM2
54729,NKX1-1
4852,NPY
96626,LIMS3
100288695,LIMS3
3040,HBA2
84436,ZNF528
50945,TBX22
9355,LHX2
7124,TNF
27005,USP21
9324,HMGN3
583,BBS2
1847,DUSP5
7434,VIPR2
3809,KIR2DS4
5534,PPP3R1
7456,WIPF1
55819,RNF130
57478,USP31
8345,HIST1H2BH
101928203,
4860,PNP
64943,NT5DC2
6815,STYX
8193,DPF1
1778,DYNC1H1
157777,MCMDC2
374,AREG
5420,PODXL
2915,GRM5
390792,KRT39
7919,DDX39B
29078,NDUFAF4
389333,PROB1
10255,HCG9
51000,SLC35B3
100533178,PRORY
84720,PIGO
56935,SMCO4
101928371,
79616,CCNJL
2107,ETF1
6233,RPS27A
400768,
3236,HOXD10
6741,SSB
9545,RAB3D
653149,NBPF6
147965,FAM98C
55601,DDX60
64094,SMOC2
30834,ZNRD1
54762,GRAMD1C
9451,EIF2AK3
117245,HRASLS5
100874377,SMIM2-IT1
22978,NT5C2
7365,UGT2B10
79874,RABEP2
113146,AHNAK2
11176,BAZ2A
101927692,
100996928,LUC7L2
5105,PCK1
100132708,CYP4F30P
8924,HERC2
84249,PSD2
5163,PDK1
4255,MGMT
103106903,LINC01276
7140,TNNT3
8514,KCNAB2
389903,CSAG3
64645,HIAT1
23142,DCUN1D4
85445,CNTNAP4
55920,RCC2
4105,MAGEA6
102659353,THRIL
101060264,FOXP4-AS1
3109,HLA-DMB
91775,NXPE3
140707,BRI3BP
146845,CFAP52
51778,MYOZ2
145389,SLC38A6
26047,CNTNAP2
51631,C7orf55-LUC7L2
5365,PLXNB3
6125,RPL5
55233,MOB1A
26472,PPP1R14B
284417,TMEM150B
90410,IFT20
84302,TMEM246
51602,NOP58
51207,DUSP13
6671,SP4
285550,FAM200B
2210,FCGR1B
90407,TMEM41A
2993,GYPA
353088,ZNF429
442191,OR14J1
221527,ZBTB12
7287,TULP1
1329,COX5B
285804,
221937,FOXK1
401289,
10133,OPTN
55718,POLR3E
101060521,POLR3E
728441,GGT2
102724197,GGT2
6142,RPL18A
2488,FSHB
80235,PIGZ
196743,PAOX
255022,CALHM1
1996,ELAVL4
340152,ZC3H12D
4340,MOG
101927032,
2219,FCN1
144193,AMDHD1
1428,CRYM
53919,SLCO1C1
9711,KIAA0226
342666,LRRC37A11P
4101,MAGEA2
266740,MAGEA2
79817,MOB3B
101927589,
5686,PSMA5
6499,SKIV2L
24137,KIF4A
339874,
91689,SMDT1
26683,OR4F3
81399,OR4F3
729759,OR4F3
642924,LINC00535
127,ADH4
283624,LINC00641
56832,IFNK
7940,LST1
283638,CEP170B
961,CD47
39,ACAT2
64359,NXN
55958,KLHL9
2629,GBA
4171,MCM2
64772,ENGASE
8800,PEX11A
151877,MAGI1-IT1
55472,RBM12B-AS1
23200,ATP11B
11329,STK38
100873983,MAGI1-AS1
8467,SMARCA5
100652739,
55973,BCAP29
101928770,LINC01526
5551,PRF1
149233,IL23R
2805,GOT1
27076,LYPD3
80853,KDM7A
27309,ZNF330
84693,MCEE
400935,IL17REL
81704,DOCK8
84787,SUV420H2
65055,REEP1
23196,FAM120A
101928470,TMEM246-AS1
118487,CHCHD1
641364,SLC7A11-AS1
79188,TMEM43
9443,MED7
195827,AAED1
84779,NAA11
643376,BTBD18
140685,ZBTB46
80264,ZNF430
121364,OR10A7
101243544,ERCC6-PGBD3
29950,SERTAD1
64478,CSMD1
375757,SWI5
285268,ZNF621
345193,LRIT3
6625,SNRNP70
158135,TTLL11
100507057,MFI2-AS1
55788,LMBRD1
80312,TET1
100506258,
221393,GPR115
28991,COMMD5
9061,PAPSS1
267004,PGBD3
163786,SASS6
100528032,KLRC4-KLRK1
283332,
177,AGER
574538,
114088,TRIM9
100128006,
55800,SCN3B
4828,NMB
85019,TMEM241
101928104,LINC01482
143425,SYT9
4241,MFI2
54831,BEST2
55854,ZC3H15
728096,CT47A1
4283,CXCL9
6733,SRPK2
6916,TBXAS1
387694,SH2D4B
79603,CERS4
54994,GID8
25981,DNAH1
127700,OSCP1
23423,TMED3
84504,NKX6-2
400757,C1orf141
79736,TEFM
858,CAV2
100873989,GRM5-AS1
54757,FAM20A
51321,AMZ2
401081,
27163,NAAA
54923,LIME1
100505768,LINC01364
605,BCL7A
102724804,
55916,NXT2
51024,FIS1
9175,MAP3K13
103752555,SPATA17-AS1
4676,NAP1L4
3299,HSF4
100507178,SLFNL1-AS1
128153,SPATA17
9976,CLEC2B
3082,HGF
11122,PTPRT
114787,GPRIN1
55578,SUPT20H
91689,SMDT1
7919,DDX39B
11063,SOX30
284382,ACTL9
25885,POLR1A
2912,GRM2
145741,C2CD4A
56244,BTNL2
22845,DOLK
5530,PPP3CA
1603,DAD1
100505545,LINC01095
129563,DIS3L2
137392,FAM92A1
11142,PKIG
101927292,
140732,SUN5
2568,GABRP
55423,SIRPG
79990,PLEKHH3
55352,COPRS
4053,LTBP2
10331,B3GNT3
79648,MCPH1
144195,SLC2A14
147179,WIPF2
23049,SMG1
154822,LINC00689
11172,INSL6
932,MS4A3
55627,SMPD4
51029,DESI2
10424,PGRMC2
6382,SDC1
257194,NEGR1
101929448,
1503,CTPS1
136541,PRSS58
80117,ARL14
388419,BTBD17
254783,OR6C74
101927188,
219869,OR10G8
8089,YEATS4
7553,ZNF7
9917,FAM20B
23390,ZDHHC17
154313,C6orf165
5173,PDYN
390265,OR10G7
503497,MS4A13
350383,GPR142
284217,LAMA1
551,AVP
440073,IQSEC3
102725264,IQSEC3
727993,
151742,PPM1L
100133123,LINC01203
6996,TDG
30815,ST6GALNAC6
10383,TUBB4B
58496,LY6G5B
3106,HLA-B
96764,TGS1
29946,SERTAD3
2652,OPN1MW
283365,OR6C6
10477,UBE2E3
2019,EN1
54055,CYP4F29P
400830,DEFB132
101929315,
1527,TEX28
102725135,TEX28
4248,MGAT3
100130086,HSFX1
100506164,HSFX1
729597,SPDYE6
11102,RPP14
26716,OR2H1
4108,MAGEA9B
728269,MAGEA9B
116138,KLHDC3
100885798,LINC00210
101929631,
51018,RRP15
5533,PPP3CC
6187,RPS2
254295,PHYHD1
51291,GMIP
53616,ADAM22
8601,RGS20
100852409,NEGR1-IT1
10426,TUBGCP3
114880,OSBPL6
6568,SLC17A1
83543,AIF1L
51530,ZC3HC1
54538,ROBO4
388697,HRNR
100852410,ZRANB2-AS2
3632,INPP5A
56902,PNO1
113174,SAAL1
7025,NR2F1
100130017,FTLP10
3745,KCNB1
100861514,ELMO1-AS1
57062,DDX24
55215,FANCI
101929529,
101927694,
7374,UNG
170954,PPP1R18
148,ADRA1A
83858,ATAD3B
1943,EFNA2
100132285,KIR2DP1
2922,GRP
10645,CAMKK2
101929757,
120534,ARL14EP
6757,SSX2B
727837,SSX2B
79853,TM4SF20
56255,TMX4
101241891,LINC00850
7579,ZSCAN20
101929637,
101929653,
685,BTC
6390,SDHB
168507,PKD1L1
2831,NPBWR1
5617,PRL
1388,ATF6B
101928471,
221491,C6orf1
1362,CPD
7343,UBTF
100130361,CXorf49
100132994,CXorf49
5932,RBBP8
23627,PRND
143888,KDELC2
100131608,PRR23D1
100133251,PRR23D1
4192,MDK
7402,UTRN
723961,INS-IGF2
6605,SMARCE1
101927423,PANO1
140902,R3HDML
4277,MICB
6590,SLPI
6181,RPLP2
1667,DEFA3
1668,DEFA3
728358,DEFA3
54934,KANSL2
54769,DIRAS2
54535,CCHCR1
100533952,RBAK-RBAKDN
101928696,
51517,NCKIPSD
400120,SERTM1
57786,RBAK
154791,C7orf55
64711,HS3ST6
676,BRDT
57172,CAMK1G
120071,GYLTL1B
101927924,
389033,
10436,EMG1
440225,
125965,COX6B2
348995,NUP43
55052,MRPL20
1589,CYP21A2
7562,ZNF708
3581,IL9R
54848,ARHGEF38
6499,SKIV2L
8355,HIST1H3G
103344929,BGLT3
5921,RASA1
57176,VARS2
10661,KLF1
51762,RAB8B
9136,RRP9
101928700,
4316,MMP7
7385,UQCRC2
2801,GOLGA2
5738,PTGFRN
119395,CALHM3
284418,FAM71E2
51538,ZCCHC17
1605,DAG1
100288198,HMGN3-AS1
57084,SLC17A6
221504,ZBTB9
80727,TTYH3
151278,CCDC140
9031,BAZ1B
869,CBLN1
124790,HEXIM2
100996624,
216,ALDH1A1
94121,SYTL4
23051,ZHX3
406,ARNTL
25929,GEMIN5
4942,OAT
25803,SPDEF
49855,SCAPER
3481,IGF2
101927051,
730668,
10211,FLOT1
3034,HAL
3914,LAMB3
441150,C6orf226
102724341,NEURL1-AS1
540,ATP7B
445582,POTEE
9232,PTTG1
92249,LINC01278
389,RHOC
6827,SUPT4H1
139886,SPIN4
169026,SLC30A8
1514,CTSL
4735,SEPT2
8346,HIST1H2BI
148413,
2247,FGF2
10162,LPCAT3
622,BDH1
152687,ZNF595
84305,WIBG
9148,NEURL1
102725383,LINC00969
8365,HIST1H4H
6171,RPL41
2879,GPX4
401145,CCSER1
128506,OCSTAMP
647979,LINC00657
23353,SUN1
80854,SETD7
6904,TBCD
146429,SLC22A31
92293,TMEM132C
140838,NANP
5077,PAX3
7643,ZNF90
22889,KIAA0907
51248,PDZD11
5573,PRKAR1A
101930421,
2359,FPR3
414224,CTGLF12P
3872,KRT17
388574,
9223,MAGI1
285,ANGPT2
163782,KANK4
6518,SLC2A5
55539,KCNQ1DN
116143,WDR92
9085,CDY2A
9426,CDY2A
253175,CDY2A
79024,SMIM2
8450,CUL4B
22993,HMGXB3
51067,YARS2
101928062,
5754,PTK7
26133,TRPC4AP
4855,NOTCH4
1027,CDKN1B
79809,TTC21B
57494,RIMKLB
2078,ERG
5740,PTGIS
3805,KIR2DL4
3593,IL12B
84100,ARL6
285834,HCG22
401074,LINC00960
100874374,ARHGEF38-IT1
102725297,LINC01481
696,BTN1A1
79624,C6orf211
3117,HLA-DQA1
100509457,HLA-DQA1
5547,PRCP
3233,HOXD4
1815,DRD4
3233,
1880,GPR183
101929010,SIRPG-AS1
5994,RFXAP
10598,AHSA1
100289373,UBAC2-AS1
121601,ANO4
102723927,
255330,NUP210P1
100507475,IDH1-AS1
259308,FAM205A
4723,NDUFV1
3267,AGFG1
3235,HOXD9
100505890,SORCS3-AS1
2762,GMDS
79970,ZNF767P
101929099,
11258,DCTN3
26152,ZNF337
3234,HOXD8
337867,UBAC2
23373,CRTC1
629,CFB
9398,CD101
55803,ADAP2
2001,ELF5
3897,L1CAM
56928,SPPL2B
80821,DDHD1
57117,INTS12
256646,NUTM1
59271,EVA1C
23143,LRCH1
201176,ARHGAP27
8724,SNX3
56914,OTOR
22986,SORCS3
3748,KCNC3
146050,ZSCAN29
255061,TAC4
8831,SYNGAP1
5698,PSMB9
284340,CXCL17
653583,PHLDB3
140680,C20orf96
246243,RNASEH1
3232,HOXD3
55930,MYO5C
388799,FAM209B
102546294,
375190,FAM228B
6941,TCF19
731,C8A
88745,RRP36
388015,RTL1
256236,NAPSB
84808,PERM1
122830,NAA30
101930011,
101930433,
162239,ZFP1
100506700,
8911,CACNA1I
7508,XPC
653140,FAM228A
63893,UBE2O
65078,RTN4R
256302,NATD1
26155,NOC2L
252955,TTTY23B
100101121,TTTY23B
6941,TCF19
54982,CLN6
157695,TDRP
389792,IER5L
3111,HLA-DOA
284612,SYPL2
84303,CHCHD6
28951,TRIB2
140883,ZNF280B
3166,HMX1
8859,STK19
60677,CELF6
125115,KRT40
115653,KIR3DL3
63947,DMRTC1B
728656,DMRTC1B
3991,LIPE
302,ANXA2
3805,KIR2DL4
100505625,
9723,SEMA3E
117155,CATSPER2
401250,MCCD1
101929775,
441094,NR2F1-AS1
1798,DPAGT1
10592,SMC2
80129,CCDC170
643394,SPINK9
7148,TNXB
55565,ZNF821
64434,NOM1
1755,DMBT1
51160,VPS28
10007,GNPDA1
8851,CDK5R1
283507,SUGT1P3
79969,ATAT1
51065,RPS27L
54903,MKS1
4250,SCGB2A2
1836,SLC26A2
8880,FUBP1
6943,TCF21
100996694,
100132285,KIR2DP1
101928921,
347734,SLC35B2
114294,LACTB
81849,ST6GALNAC5
53346,TM6SF1
401409,RAB19
8013,NR4A3
51142,CHCHD2
50615,IL21R
284403,WDR62
26011,TENM4
121260,SLC15A4
9056,SLC7A7
23762,OSBP2
10665,C6orf10
100507500,EGFR-AS1
8399,PLA2G10
653657,MBD3L3
11068,CYB561D2
80256,FAM214B
84891,ZSCAN10
2744,GLS
7125,TNNC2
27306,HPGDS
390243,IZUMO1R
6543,SLC8A2
117583,PARD3B
3804,KIR2DL3
3902,LAG3
120,ADD3
7009,TMBIM6
81789,TIGD6
10614,HEXIM1
10799,RPP40
56521,DNAJC12
127540,HMGB4
101927056,
246176,GAS2L2
7158,TP53BP1
2657,CERS1
10715,CERS1
79797,ZNF408
1389,CREBL2
100505996,LINC00403
285626,
56131,PCDHB4
6386,SDCBP
101930541,
79714,CCDC51
56121,PCDHB15
402779,CSMD2-AS1
8541,PPFIA3
6886,TAL1
55061,SUSD4
79334,OR11H12
440153,OR11H12
57661,PHRF1
56978,PRDM8
54541,DDIT4
56123,PCDHB13
117177,RAB3IP
4582,MUC1
5591,PRKDC
51324,SPG21
64093,SMOC1
23160,WDR43
153339,TMEM167A
3812,KIR3DL2
64770,CCDC14
83591,THAP2
9256,BZRAP1
101929074,PIK3CD-AS2
347127,SPATA31D5P
1080,CFTR
101928376,IL12A-AS1
101926966,
3687,ITGAX
51372,TMA7
51557,LGSN
55741,EDEM2
55266,TMEM19
55267,PRR34
79145,CHCHD7
80198,MUS81
79104,MEG8
642280,ZNF876P
400533,
7518,XRCC4
101929071,LINC01182
646982,LINC00598
50863,NTM
10260,DENND4A
65998,C11orf95
3592,IL12A
126321,MFSD12
9266,CYTH2
55686,MREG
56124,PCDHB12
283738,NTRK3-AS1
729873,TBC1D3
1649,DDIT3
102724434,
9860,LRIG2
56126,PCDHB10
29967,LRP12
56128,PCDHB8
660,BMX
25836,NIPBL
23291,FBXW11
93377,OPALIN
196441,ZFC3H1
26576,SRPK3
442186,OR2J3
84084,RAB6C
150786,RAB6C
348980,HCN1
4889,NPY5R
100131320,RAB6C-AS1
3416,IDE
253559,CADM2
26707,OR2J2
729475,RAD51AP2
6327,SCN2B
4595,MUTYH
26707,OR2J2
11068,
101928965,
6651,SON
55890,GPRC5C
55219,TMEM57
100129917,
104502417,MGAT3-AS1
9437,NCR1
23094,SIPA1L3
7681,MKRN3
389376,SFTA2
728279,KRTAP2-2
10990,LILRB5
161882,ZFPM1
3439,IFNA1
2194,FASN
4886,NPY1R
51371,POMP
27346,TMEM97
100131138,LINC01405
10319,LAMC3
101928405,
29015,SLC43A3
11162,NUDT6
6879,TAF7
23220,DTX4
102724699,
83884,SLC25A2
92691,TMEM169
5940,RBMY1E
378948,RBMY1E
378949,RBMY1E
378950,RBMY1E
55780,ERMARD
79939,SLC35E1
51125,GOLGA7
127002,ATXN7L2
101059921,
101930246,
282617,IFNL3
3364,HUS1
101928847,
9022,CLIC3
100129669,IZUMO3
728489,DNLZ
8022,LHX3
126393,HSPB6
22865,SLITRK3
101927657,
100874095,ADIPOQ-AS1
101928469,MIR325HG
647087,C7orf73
101930655,C7orf73
9370,ADIPOQ
3284,HSD3B2
10888,GPR83
3875,KRT18
51806,CALML5
3768,KCNJ12
146853,C17orf50
100506691,
135458,HUS1B
26086,GPSM1
7376,NR1H2
153218,SPINK13
124274,GPR139
101928614,
341032,C11orf53
57489,ODF2L
284613,CYB561D1
9955,HS3ST3A1
360203,GLT6D1
170506,DHX36
619434,LINC00051
9069,CLDN12
102723899,CLDN12
101929297,
54850,FBXL12
886,CCKAR
23567,ZNF346
55825,PECR
84651,SPINK7
3936,LCP1
57205,ATP10D
10100,TSPAN2
15,AANAT
284454,
7799,PRDM2
8031,NCOA4
100874088,PCYT1B-AS1
84912,SLC35B4
200315,APOBEC3A
100913187,APOBEC3A
9468,PCYT1B
164127,CCDC185
92170,MTG1
102725407,
4050,LTB
23417,MLYCD
11341,SCRG1
100507003,GFY
55727,BTBD7
130367,SGPP2
54659,UGT1A3
6164,RPL34
129450,TYW5
245929,DEFB115
8737,RIPK1
11159,RABL2A
6480,ST6GAL1
10336,PCGF3
102724826,ZNF337-AS1
2841,GPR18
101927877,
8148,TAF15
7042,TGFB2
375189,PFN4
54951,COMMD8
54531,MIER2
83743,GRWD1
1409,CRYAA
102724652,CRYAA
374897,SBSN
55871,CBWD2
150472,CBWD2
100507436,MICA
923,CD6
3156,HMGCR
84619,ZGPAT
84255,SLC37A3
1001,CDH3
3199,HOXA2
58511,DNASE2B
8325,FZD8
140578,CHODL
10056,FARSB
55599,RNPC3
10208,USPL1
51310,SLC22A17
5818,PVRL1
9450,LY86
7089,TLE2
653820,FAM72B
1346,COX7A1
5600,MAPK11
10482,NXF1
100132526,FGD5P1
84266,ALKBH7
528,ATP6V1C1
91860,CALML4
152078,PQLC2L
3982,LIM2
84674,CARD6
167691,LCA5
284702,HNRNPU-AS1
3750,KCND1
51503,CWC15
58508,KMT2C
63943,FKBPL
56301,SLC7A10
100505909,
54518,APBB1IP
85366,MYLK2
29124,LGALS13
284260,LINC00907
56676,ASCL3
80339,PNPLA3
2528,FUT6
6430,SRSF5
3192,HNRNPU
54660,PCDHB18P
200958,MUC20
57717,PCDHB16
29948,OSGIN1
27330,RPS6KA6
254958,REXO1L1P
64333,ARHGAP9
207147,
56242,ZNF253
93166,PRDM6
3191,HNRNPL
28966,SNX24
101929423,MEF2C-AS1
2537,IFI6
23376,UFL1
79183,TTPAL
378108,TRIM74
11177,BAZ1A
23316,CUX2
1687,DFNA5
27101,CACYBP
222663,SCUBE3
116511,MAS1L
153768,PRELID2
83982,IFI27L2
1606,DGKA
170825,GSX2
57404,CYP20A1
50486,G0S2
94081,SFXN1
6596,HLTF
100873939,LNX1-AS1
1088,CEACAM8
6870,TACR3
124872,B4GALNT2
400258,C14orf180
100506444,
51690,LSM7
3681,ITGAD
26266,SLC13A4
3290,HSD11B1
5567,PRKACB
3123,HLA-DRB1
57405,SPC25
79836,LONRF3
3652,IPP
10061,ABCF2
643008,SMIM5
65985,AACS
10866,HCP5
3445,IFNA8
23566,LPAR3
64949,MRPS26
253782,CERS6
256691,MAMDC2
100874201,B4GALT4-AS1
8110,DPF3
92552,ATXN3L
100874029,CFAP44-AS1
378949,RBMY1D
100093698,
644076,GLYCAM1
5156,PDGFRA
5623,PSPN
10186,LHFP
90634,N4BP2L1
23368,PPP1R13B
2146,EZH2
90024,
285780,LY86-AS1
147372,CCBE1
401431,ATP6V0E2-AS1
285429,DCAF4L1
6155,RPL27
54535,CCHCR1
5119,CHMP1A
203413,CT83
169355,IDO2
586,BCAT1
155066,ATP6V0E2
203068,TUBB
1401,CRP
4671,NAIP
23203,PMPCA
7480,WNT10B
191,AHCY
404785,POTEM
10855,HPSE
4162,MCAM
101928603,C6orf229
285097,
65260,COA7
10523,CHERP
643803,KRTAP24-1
22877,MLXIP
9254,CACNA2D2
3792,KEL
100131827,ZNF717
101929207,
285097,
4311,MME
79042,TSEN34
171425,CLYBL
6432,SRSF7
150771,ITPRIPL1
404636,FAM45A
80824,DUSP16
80262,C16orf70
2009,EML1
1894,ECT2
9271,PIWIL1
1028,CDKN1C
23101,MCF2L2
5734,PTGER4
101929557,LINC01395
1393,CRHBP
414,ARSD
120224,TMEM45B
3842,TNPO1
27129,HSPB7
63931,MRPS14
10272,FSTL3
100874037,CADM2-AS2
116511,MAS1L
9356,SLC22A6
645191,LINGO3
116255,MOGAT1
152503,SH3D19
140766,ADAMTS14
730130,TMEM229A
8554,PIAS1
51585,PCF11
100507308,TARID
100996457,
23329,TBC1D30
58480,RHOU
8804,CREG1
7148,TNXB
6891,TAP2
7186,TRAF2
56129,PCDHB7
101930114,
87,ACTN1
56125,PCDHB11
388021,TMEM179
6296,ACSM3
256021,C12orf79
54902,TTC19
92241,RCSD1
3589,IL11
23,ABCF1
5079,PAX5
100526820,CAHM
100874038,CADM2-AS1
57818,G6PC2
150,ADRA2A
2273,FHL1
83482,SCRT1
8675,STX16
4037,LRP3
123920,CMTM3
414245,DNAJC9-AS1
3320,HSP90AA1
10716,TBR1
143879,KBTBD3
5367,PMCH
148581,UBE2U
254359,ZDHHC24
606293,KLKP1
2045,EPHA7
60496,AASDHPPT
118491,CFAP70
694,BTG1
83551,TAAR8
25948,KBTBD2
1373,CPS1
1302,COL11A2
